"specimen_no","specimen","year","CS","lnCS","src","CatalogNumber","DateCollected","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_9","RES_10","RES_11","RES_12","RES_13","RES_14","RES_15","RES_16","RES_17","RES_18"
290,"'H82-18.JPG'",1982,4.28,1.45,"reservoir",126717,1982-08-10,0.010427634,-0.010112127,-0.004257765,-0.003470252,-0.002389434,0.001427535,0.005782724,0.000374726,-0.001038971,-0.001231657,0.0041604,0.001250683,-0.004909444,-0.005737079,-0.000298178,-7.06435e-05,0.000420801,0.001476068
291,"'H82-19.JPG'",1982,4.31,1.46,"reservoir",126717,1982-08-10,0.011565925,0.006393918,0.00423543,0.001527909,-0.004829581,-0.001437469,0.003949273,0.003664844,-0.002389443,0.00188237,-0.000143051,-0.000265625,0.005797992,-0.001962748,0.001259284,-0.002346052,0.000756012,0.000957087
292,"'H82-2.JPG'",1982,4.87,1.58,"reservoir",126717,1982-08-10,-0.010818783,-0.002475728,-0.006774785,0.003746168,0.006737489,-0.01688787,-0.003444534,-0.001148479,0.004785286,0.007434802,-8.86689e-07,0.001281139,-0.005690267,-0.001544797,0.001337509,0.000608948,-0.001628918,0.000372594
293,"'H82-20.JPG'",1982,4.47,1.5,"reservoir",126717,1982-08-10,0.006122136,0.00084436,0.007416588,0.006525522,-0.001826171,-0.008033129,0.00800114,-0.000331381,0.000504482,-0.001219252,-0.000853985,0.002804098,-0.003101863,-0.004808294,0.000763626,-5.53875e-05,-0.000655343,0.000741508
294,"'H82-21.JPG'",1982,3.98,1.38,"reservoir",126717,1982-08-10,0.009376737,-0.015169297,-0.00549063,-0.003481257,0.001067208,-0.00591722,0.005142093,-0.002110456,0.006552808,-0.003065545,-0.001749564,-0.002727329,-0.003475991,0.002044907,0.001477139,-0.001701615,0.002896955,0.001248245
295,"'H82-22.JPG'",1982,3.96,1.38,"reservoir",126717,1982-08-10,-0.004371294,0.005010108,-0.004505996,0.005305524,-0.009936153,0.001004562,0.001415264,0.004291305,-0.001725093,-0.001505206,0.002395524,-0.002742956,0.001541968,-0.001024642,-0.001871962,-0.002148262,-0.000285635,-0.000982709
296,"'H82-23.JPG'",1982,4.37,1.48,"reservoir",126717,1982-08-10,-0.00162743,0.003724929,0.007634404,-0.003339751,0.004112636,-0.000277171,0.001319114,-0.006767796,0.001698428,0.001675236,-0.004632205,-0.004960352,-0.001279289,0.00056608,-0.001077039,-0.000730265,0.000613112,-0.000443068
297,"'H82-24.JPG'",1982,3.99,1.39,"reservoir",126717,1982-08-10,-0.000988623,0.001202199,0.008884745,-0.008002901,0.001811234,-0.005141207,-0.000605748,0.000282957,0.003816597,0.005124243,-0.002748799,-0.001505195,-0.002398378,-0.0024412,-0.0022755,0.000961036,-0.000355465,-0.000236314
298,"'H82-25.JPG'",1982,3.82,1.34,"reservoir",126717,1982-08-10,0.002367142,-0.004585735,0.009504144,0.000416826,-0.003469841,-0.009424959,0.003178651,0.002069823,-0.000569161,0.001438937,0.002390387,-0.002180269,-0.000194568,-0.000358741,0.001240438,0.003300681,0.000970713,0.000406554
299,"'H82-26.JPG'",1982,3.8,1.33,"reservoir",126717,1982-08-10,-0.013949183,0.005268658,0.001066277,-0.003291788,-0.006064157,-0.01018258,0.003235012,-0.004944876,0.002636862,0.00221949,-0.002821212,0.003076395,-0.001803551,-0.002857425,-0.000155062,0.001383976,0.000509831,0.000360072
300,"'H82-27.JPG'",1982,3.73,1.32,"reservoir",126717,1982-08-10,0.004809071,-0.006153418,-0.001495643,0.002839686,-0.00031188,-0.001444802,-0.002971379,0.000857763,0.00230833,0.007079609,-0.001650792,-0.006049985,0.002434668,-0.003257723,0.001474415,0.001642652,-0.001023281,-0.000163268
301,"'H82-28.JPG'",1982,4.23,1.44,"reservoir",126717,1982-08-10,0.00928183,-0.00450406,0.005477329,-0.002248926,-0.002299867,0.001628458,0.002255322,0.000764141,0.004085716,-0.001483579,-0.000646067,0.000215686,-0.000184431,-0.002820678,-0.000597458,0.000317533,6.76674e-05,-0.000278436
302,"'H82-29.JPG'",1982,4.02,1.39,"reservoir",126717,1982-08-10,0.005707332,-0.003929419,-0.001848748,-0.00770493,-0.004258385,0.003862045,-0.001922626,-0.007260015,-0.000843486,-0.000764806,-0.000647425,0.001602325,0.000648161,-0.001946815,-0.001345214,-0.000244502,-0.000764734,-0.002324863
303,"'H82-3.JPG'",1982,5.41,1.69,"reservoir",126717,1982-08-10,0.006536266,-0.006841688,0.009772236,0.00142272,-0.0052357,-0.005788283,0.003304043,0.005046586,-0.002030879,0.002841424,7.1881e-05,0.004307369,0.003192918,-0.002920198,-0.00209035,-0.003035099,-0.001634771,0.000146562
304,"'H82-30.JPG'",1982,4.2,1.44,"reservoir",126717,1982-08-10,0.005588439,0.003158637,-0.000493036,-0.005784589,-0.000318235,0.000199765,-0.002097132,-0.002174702,-0.001763872,-0.004519844,0.001287653,-0.002301947,-0.001635543,-0.005458109,-0.001394879,0.000823785,-0.00013391,0.002269537
305,"'H82-31.JPG'",1982,3.61,1.28,"reservoir",126717,1982-08-10,0.01018931,-0.00663309,0.009592635,0.004917298,-0.002063664,0.003019907,0.004539716,-0.000129875,-0.007326891,0.001266779,0.003452789,0.001035279,0.003388585,-0.001258912,-0.000405825,0.001958318,-0.001922655,0.001519584
306,"'H83-1.JPG'",1983,5.54,1.71,"reservoir",130731,1983-08-09,0.01106168,-0.004906579,0.000276998,-0.000207715,0.00520202,0.001420978,-0.005768202,-0.000456042,0.000410206,-0.00350033,-0.002529488,-0.002411846,-0.003475347,0.000818931,-0.000644638,-0.002049203,-0.001977492,-0.002509543
307,"'H83-10.JPG'",1983,3.04,1.11,"reservoir",130731,1983-08-09,0.004928736,-0.004309137,-0.000820585,0.007756961,-0.003691076,-0.003997406,-0.002102078,-0.001649647,-0.001760055,0.006997311,0.00215443,-0.004081322,0.000128493,-0.00299983,0.000345309,-0.000373627,0.001047933,-0.001488337
308,"'H83-11.JPG'",1983,3.17,1.15,"reservoir",130731,1983-08-09,0.005559436,-0.00197106,0.003348833,0.008171943,0.00289775,-0.004094179,-0.001110442,-0.004242372,-0.000240368,-0.001805502,8.01464e-05,-0.001075233,0.004890009,0.000321079,-0.00230971,-0.001476579,-0.000254586,0.000356317
309,"'H83-12.JPG'",1983,2.87,1.06,"reservoir",130731,1983-08-09,0.004322139,-0.001418615,-0.016508866,0.005962029,-0.004055438,-0.004757162,0.003360268,0.000746945,0.00288498,0.002936256,0.00336008,1.89238e-05,-0.001589392,-0.001798034,0.000949961,0.002971445,0.001560605,-0.000242953
310,"'H83-13.JPG'",1983,3.19,1.16,"reservoir",130731,1983-08-09,0.007077493,-0.01050644,-0.004984358,-0.002631504,-0.002215085,1.05362e-05,0.001269157,0.001465318,0.004535673,0.004604042,-0.001034878,-0.001598213,-0.001291404,0.002490078,-0.003178988,-0.000729562,-0.000249776,0.000985911
311,"'H83-2.JPG'",1983,5.29,1.67,"reservoir",130731,1983-08-09,0.008709348,-0.006566654,0.000482773,0.008155438,-0.001952288,0.007857582,0.00497055,0.001175361,0.002800871,0.002083132,0.003784141,-0.001126783,-0.00389565,0.000218153,0.000668869,0.000915264,0.003577896,-0.000995379
312,"'H83-3.JPG'",1983,5.64,1.73,"reservoir",130731,1983-08-09,-0.006665352,-0.001017034,0.003319881,0.003044114,0.00581923,-0.001937163,0.000242079,0.000129258,0.002114762,-0.003979091,-0.005836367,-0.000868421,0.003034611,-0.001548973,0.000952016,-0.002501688,-0.003237467,0.001464081
313,"'H83-4.JPG'",1983,4.91,1.59,"reservoir",130731,1983-08-09,0.014650995,-0.008716279,0.00332854,-0.007099884,-0.005120009,0.003440275,0.00248868,0.001337016,0.003085748,-0.004533747,0.001638982,-0.002763228,0.001767186,7.20589e-05,-0.00152748,-0.00047281,0.001195943,-5.72875e-05
314,"'H83-5.JPG'",1983,4.75,1.56,"reservoir",130731,1983-08-09,-0.003506425,0.000208042,-0.001617894,0.010566609,-0.002769744,-0.006907753,0.002874493,0.000762504,-0.001830583,-0.003518423,0.001712153,-0.003740675,-0.005410593,-0.000785835,-0.000893531,0.001207084,0.001167073,0.001910116
315,"'H83-6.JPG'",1983,4.9,1.59,"reservoir",130731,1983-08-09,0.013048413,0.005196372,0.011389263,0.013982264,0.002121065,0.004425091,-0.00049454,0.008269659,0.004046031,0.004297249,0.000643774,0.000110634,0.004252377,0.000140089,-0.000351661,0.004698497,-0.001699212,-0.002223937
316,"'H83-7.JPG'",1983,3.42,1.23,"reservoir",130731,1983-08-09,-0.000120234,0.005893247,0.0146193,0.015903988,0.002647473,-0.001297407,0.011994932,0.001072417,-0.000381395,0.00113174,-0.000469776,-0.000297645,0.002592205,-0.002288458,-0.000977811,-0.001904129,-0.001030236,0.000961317
317,"'H83-8.JPG'",1983,3.54,1.26,"reservoir",130731,1983-08-09,0.007060614,0.003504674,-0.000334541,0.00807127,-0.002301877,0.002761251,0.006239995,0.002754453,0.004713049,0.001762292,0.002243792,0.006460113,-0.001261155,0.00370358,-0.004013963,0.00271637,-0.000989959,-0.00109616
318,"'H83-9.JPG'",1983,3.3,1.19,"reservoir",130731,1983-08-09,-0.00358462,0.001853908,0.019745482,0.004418543,-0.003905052,0.002546556,-0.003138865,-0.007690672,-0.004147455,-0.003657065,-0.002690726,-0.000201334,0.003449507,-0.00059538,0.001754745,-0.001946649,0.000732456,-0.000104929
319,"'H85-1.JPG'",1985,4.01,1.39,"reservoir",142046,1985-08-07,0.002860717,0.005911651,0.001683719,0.006834999,0.002776806,-0.002388155,0.001419232,-0.005926347,-0.005302478,0.000479855,-0.00738447,-9.68292e-05,0.003581658,0.001220042,-0.003177427,-0.003346781,0.003067861,0.000765582
320,"'H85-10.JPG'",1985,3.4,1.22,"reservoir",142046,1985-08-07,0.0125831,-0.003558419,-0.012190732,0.006547153,-0.000257178,0.005123625,0.000121867,-0.004877236,0.002188161,-0.005040757,-0.000704952,-0.000953224,-0.005101253,0.004207172,0.000284338,-0.000238946,0.001013807,-0.000122431
321,"'H85-11.JPG'",1985,2.88,1.06,"reservoir",142046,1985-08-07,-0.000557606,-0.006603955,-0.000561294,0.007662748,-0.006782452,-0.010962339,0.00130607,0.005439085,-0.000225012,-0.000233305,-0.008937671,-0.004053232,-0.003100799,0.001956511,0.001717027,-0.003874423,5.91837e-05,-0.0006007
322,"'H85-2.JPG'",1985,4.49,1.5,"reservoir",142046,1985-08-07,-0.004257089,-0.004570907,0.018051132,0.008050579,-0.001698749,-0.008101273,-0.003566883,-0.005623157,-0.002241675,-0.001092919,-0.001057751,0.001795471,-0.003576897,-0.001667014,0.001415687,-0.000643052,0.002569673,0.001662526
323,"'H85-3.JPG'",1985,3.14,1.14,"reservoir",142046,1985-08-07,0.012041378,-0.004656389,0.00128311,-0.001380638,0.002846922,-0.006514985,0.004324164,0.004173035,0.002414986,-0.002699915,-0.000184794,-0.001744346,-0.001127809,-0.000633014,0.003361882,-0.001355936,0.003206715,-0.000383141
324,"'H85-4.JPG'",1985,3.76,1.32,"reservoir",142046,1985-08-07,0.005968887,0.000903795,0.005221658,0.003482316,-0.005255297,0.003648265,0.006277569,-0.003405535,-4.17874e-05,0.007533241,-0.00394982,0.003614323,-0.000190163,0.000591421,-0.000553436,-0.002052115,0.002191025,4.3961e-05
325,"'H85-5.JPG'",1985,3.27,1.18,"reservoir",142046,1985-08-07,0.006612587,-0.003401579,0.005821539,0.006208931,-0.006942465,-0.003497335,-0.001019685,-0.001667004,-0.003218134,0.001988032,-0.000891102,0.001143555,0.000624127,-0.000573399,0.000804394,-2.16154e-06,0.00217725,-0.000773017
326,"'H85-6.JPG'",1985,3.84,1.35,"reservoir",142046,1985-08-07,0.021540057,-0.005474723,0.003621105,0.013476594,-0.001114045,0.003491813,0.002253868,0.001134566,0.003506211,-0.003416194,-0.005191878,0.001882641,-0.001341405,-0.002728222,0.002360561,-0.003361167,-0.000221595,0.001774158
327,"'H85-7.JPG'",1985,3.72,1.31,"reservoir",142046,1985-08-07,0.006263403,-0.007012099,-0.00107181,0.004266581,0.00424699,-0.002704523,0.003922827,-0.005804487,0.00119369,-0.000779261,-0.000781032,0.003171246,-0.001919177,0.001988493,-0.000228774,-0.002089925,-0.000427454,0.001178769
328,"'H85-8.JPG'",1985,4.18,1.43,"reservoir",142046,1985-08-07,0.010454522,-0.004605223,0.005091211,0.002419944,0.006367281,0.000611623,0.002223653,-0.000179593,0.003469893,0.001887267,-0.00357668,-0.000125806,-0.002317853,0.00130093,-0.00129169,-0.002941515,0.00089518,-0.001111312
329,"'H85-9.JPG'",1985,4.26,1.45,"reservoir",142046,1985-08-07,-0.012055686,-9.3509e-05,0.009393198,0.004514178,0.00347241,-0.004528083,0.003127512,-0.003003266,0.007954285,-0.005358184,-0.006261954,-0.001268631,-0.001064954,0.001190524,0.001089238,0.002163045,-0.000211355,-0.001440838
330,"'H86-1.JPG'",1986,5.23,1.65,"reservoir",146366,1986-08-25,0.009523372,-0.010219667,0.006686202,-0.004443173,-0.002903368,-0.001480114,0.001244958,0.004568694,-0.001021367,0.000315833,-0.005697063,-0.003526733,0.002781225,-0.000795641,0.003168766,-0.001904205,0.000166765,-0.000492919
331,"'H86-2.JPG'",1986,5.38,1.68,"reservoir",146366,1986-08-25,-0.000627238,0.000351806,0.000102209,0.003412452,0.000239737,-0.000897111,0.001058112,5.88298e-05,0.002479593,0.003148744,-0.003028283,0.00021267,0.000421778,0.001145219,0.001436231,-9.64865e-05,0.000864828,-0.001295867
332,"'H86-3.JPG'",1986,4.72,1.55,"reservoir",146366,1986-08-25,0.005243809,-0.005012818,-0.006043558,0.009302946,0.002955949,0.007029511,0.004090032,-0.001377598,0.003168507,-0.004749607,-0.003110897,-0.000299742,0.002823733,0.001266773,-0.000489954,0.002802765,0.001736739,-0.000932415
333,"'H86-4.JPG'",1986,4.91,1.59,"reservoir",146366,1986-08-25,0.005879245,-0.00901248,0.004168299,0.00211048,0.002787139,0.000685433,0.003217256,0.005097421,0.005158629,-0.00480801,-0.006591876,0.002037554,0.000850771,0.002014854,0.000209005,0.001567693,0.001527035,0.002238134
334,"'H87-1.JPG'",1987,6.14,1.81,"reservoir",149466,1987-08-13,-0.008714609,0.000141421,0.006786392,0.004907575,0.011466127,-0.0013073,-0.005808571,0.004083871,0.000686903,0.001345193,-0.00389663,-0.001710376,0.00088187,-0.000795264,-0.000128929,0.0014241,7.95298e-05,0.000864895
335,"'H87-10.JPG'",1987,4.45,1.49,"reservoir",149466,1987-08-13,0.026502951,-0.013053902,0.006392138,-0.00460697,0.000281608,0.002274648,0.00066281,-0.010162469,0.008057776,-0.002847626,-0.003497442,0.003615096,0.003609855,2.80736e-05,0.000786275,-0.001218345,0.003003753,-0.00105216
336,"'H87-11.JPG'",1987,4.44,1.49,"reservoir",149466,1987-08-13,0.016591565,-0.010257193,-0.00274327,-0.00519979,0.003632086,0.003018595,-0.005939719,-0.005896386,-0.000640263,-0.003295732,-0.003496977,0.003703044,-0.000421165,0.001612614,0.001238001,-0.001265488,0.001886413,-0.002830049
337,"'H87-12.JPG'",1987,4.16,1.43,"reservoir",149466,1987-08-13,-0.006041502,0.005256298,-0.000975063,0.009807073,-0.000279657,-0.00299085,0.005321284,0.000700767,0.000980643,0.003948885,-0.00585747,-1.21704e-05,-0.000907631,0.001249006,-0.000145321,0.000132877,0.001994554,-0.000457926
338,"'H87-13.JPG'",1987,4.18,1.43,"reservoir",149466,1987-08-13,-0.010385666,0.007343259,0.01925185,0.003637153,0.003635326,-0.006364874,-0.007200324,-0.00449112,0.004308974,-0.002071951,-0.007667226,-0.003457793,0.00380014,0.000638176,-0.001511038,-0.001543356,0.003307028,0.000638106
339,"'H87-14.JPG'",1987,4.47,1.5,"reservoir",149466,1987-08-13,0.013717386,-0.00124559,0.004673476,0.005715179,-0.007614424,0.004705481,0.005802304,-0.000555773,-0.002839084,0.003626028,-0.000649044,0.000810148,0.005900673,-0.002090831,-0.000749602,-0.001603774,0.00207438,-0.000920074
340,"'H87-15.JPG'",1987,3.93,1.37,"reservoir",149466,1987-08-13,0.010894595,0.002406634,0.004257934,0.000274897,-0.007028369,0.001993151,-0.002964634,-0.003168958,0.005573289,0.00652445,0.000140893,-0.003271505,0.005085066,0.000500811,-0.003362725,0.002214594,0.002246951,-2.09917e-05
341,"'H87-16.JPG'",1987,4,1.39,"reservoir",149466,1987-08-13,0.012685965,-0.006211348,0.007289539,0.005538157,0.007428318,-0.00194514,-0.001105477,0.002409279,0.000985828,0.003857925,0.002133582,-0.005173456,-0.000352772,-0.003945532,-0.002582266,0.000432302,0.000630952,-0.001553101
342,"'H87-17.JPG'",1987,4.42,1.49,"reservoir",149466,1987-08-13,0.007313711,-0.010054018,-0.001397842,0.003851968,0.00120232,-0.002364223,0.004639618,0.001038035,0.005914785,0.0020963,0.000525174,-0.004791236,-0.002605931,0.001152364,0.001284965,0.000613404,-0.000279067,-0.003911301
343,"'H87-18.JPG'",1987,3.65,1.29,"reservoir",149466,1987-08-13,0.001955951,-0.003351546,-0.007927548,-0.003350663,0.002058928,0.000701302,0.011681133,0.005457314,0.011519225,0.009717469,-0.00171873,-0.000371896,-0.002717127,0.002814794,0.002476354,-2.56976e-05,0.001749622,0.000226164
344,"'H87-19.JPG'",1987,3.66,1.3,"reservoir",149466,1987-08-13,0.026682594,-0.010785492,0.010303213,0.003349919,-0.00089294,0.001105242,0.005158495,0.001461656,-0.001477329,-0.00731306,0.000528078,0.004802717,0.005759885,-0.002469487,0.000572198,-0.003918906,0.002721152,0.000726481
345,"'H87-2.JPG'",1987,5.71,1.74,"reservoir",149466,1987-08-13,0.017022778,-0.006660568,-0.004609151,0.007365476,-0.002345892,0.002511117,-0.002400217,0.005641377,-0.001435255,0.003306332,-0.002875367,0.004912721,0.001962474,0.001272542,0.000201479,-0.001610956,0.000134227,0.000640186
346,"'H87-20.JPG'",1987,4.79,1.57,"reservoir",149466,1987-08-13,0.005019987,-0.002105501,0.001450957,0.006765808,0.004107296,-0.005866434,0.003996651,-0.001747264,0.003230759,0.00136742,-0.002275636,-0.001721949,-0.001776427,-0.000673222,0.001077884,0.000391053,0.001896697,-9.64217e-05
347,"'H87-21.JPG'",1987,4.97,1.6,"reservoir",149466,1987-08-13,0.015848771,-0.007868258,-0.003330804,0.001206942,0.005263025,0.000728904,0.005053773,-0.002419727,0.001040363,-0.00012011,-0.000962748,0.00063195,0.004310646,0.000655595,-0.001659289,-0.002311994,0.004421241,-0.000350492
348,"'H87-22.JPG'",1987,4.77,1.56,"reservoir",149466,1987-08-13,-0.003622753,-0.003036658,0.004290928,-0.003604687,0.002209375,-0.003283743,0.001891205,0.002997213,-0.004172326,0.000801538,-0.006767681,-0.001419331,0.000558186,0.00164287,-0.001476092,0.001260378,-0.000942898,-0.002967096
349,"'H87-23.JPG'",1987,4.39,1.48,"reservoir",149466,1987-08-13,0.002405524,-0.000817149,0.008124469,0.002718415,0.007723872,-0.002352647,0.001538011,0.002457417,-0.001010947,-0.001480907,-0.001722205,0.003232699,0.006219305,-0.004819637,-0.000466299,-0.001663625,0.002325178,-0.000403922
350,"'H87-24.JPG'",1987,4.4,1.48,"reservoir",149466,1987-08-13,0.009359198,0.011654661,0.00788329,0.007836192,-0.003519254,0.004158953,0.007511661,0.001913965,0.000102082,0.00218867,0.00034042,0.00137814,0.001186611,0.000155299,-0.001847171,0.002294306,0.000928251,0.00097003
351,"'H87-25.JPG'",1987,4.34,1.47,"reservoir",149466,1987-08-13,0.011312074,0.001322561,-0.001182502,0.000575,-0.003257283,0.005990727,0.000101973,0.000791785,0.000318004,0.002593114,-0.002871298,-0.006895988,-0.000100443,-0.000200788,0.00025051,-0.000808413,0.000608943,-0.001466503
352,"'H87-26.JPG'",1987,3.77,1.33,"reservoir",149466,1987-08-13,0.01472801,-0.004480708,-0.005413927,-0.000200847,0.008366268,0.001501562,0.001286053,0.000222471,-0.001642919,0.001709496,-0.004952042,-0.004564892,0.000158864,-0.000133086,7.46779e-05,-0.002936761,0.001887654,-0.001585436
353,"'H87-27.JPG'",1987,3.77,1.33,"reservoir",149466,1987-08-13,0.011659617,-0.004033663,0.005033747,0.002797254,0.000504764,0.003145634,-0.004043648,0.005000773,0.003906589,0.000294194,-0.003783491,-0.002815238,-0.001111287,-0.002071302,-0.000680873,-0.000909982,0.001466483,-0.000866417
354,"'H87-28.JPG'",1987,3.89,1.36,"reservoir",149466,1987-08-13,0.011490821,-0.001691909,-0.005042458,0.002006322,0.000312415,0.009082285,0.003301156,-0.001256129,0.005758504,-0.000241896,-0.005346756,-0.008021213,-0.002953233,0.000303409,0.001908919,9.91285e-05,0.000525859,-0.001366584
355,"'H87-29.JPG'",1987,4.72,1.55,"reservoir",149466,1987-08-13,0.009070526,0.007922757,-0.006998387,0.010892437,-0.000629971,0.009083255,0.002150962,-0.002018374,-0.001744369,0.005828223,-0.0048551,0.003386631,0.001700567,-0.001036925,-0.000811218,0.002903997,-0.000720908,-0.001846402
356,"'H87-3.JPG'",1987,6,1.79,"reservoir",149466,1987-08-13,0.000512931,0.001476677,-0.006887724,-0.001543784,-0.001278214,-0.001186442,0.000302733,-0.002057295,-0.003332646,-0.000646813,-0.002445323,-0.001011045,-0.002979645,0.001235466,0.002888195,0.000857744,-0.001882315,-0.001728299
357,"'H87-30.JPG'",1987,4.2,1.44,"reservoir",149466,1987-08-13,-0.015793852,0.002273229,0.007368898,0.002835524,0.003591718,-0.012504213,0.002597306,-0.000517526,0.001706389,-0.000178511,-0.001462762,-0.003174947,0.004055952,0.001909281,3.93084e-06,-0.000631241,0.000913913,0.002034889
358,"'H87-31.JPG'",1987,3.94,1.37,"reservoir",149466,1987-08-13,0.011084385,-0.005520399,-0.010499995,0.000649394,-0.000567972,0.002652636,-0.005075855,0.00234665,0.001638159,-0.00155514,-0.007232423,-0.002124317,0.000449248,-0.001543382,0.00080744,0.001722903,-0.00022539,-0.001986945
359,"'H89-1.JPG'",1989,5.64,1.73,"reservoir",155933,1989-08-16,0.005139274,-0.003167798,-0.000893643,0.003050339,0.003848053,0.002105028,-0.002861489,-0.004412331,-0.005412421,0.002681621,-0.001688252,0.000967895,0.002037065,-0.002406842,-0.002881049,0.00034041,0.000262829,-0.001316934
